,taxID,accession,length,date,organism,reference,gene_information,sampling_locality,outgroup,genus,epithet
189_KF112749.1,1487247,KF112749.1,691,23-APR-2014,Boletus sp. HKAS 75054,"location: [0:691]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 75054
190_KF112679.1,1487246,KF112679.1,692,23-APR-2014,Boletus sp. HKAS 74864,"location: [0:692]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 74864
191_KF112680.1,1487245,KF112680.1,699,23-APR-2014,Boletus sp. HKAS 74765,"location: [0:699]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 74765
192_KF112662.1,1487244,KF112662.1,708,23-APR-2014,Boletus sp. HKAS 68679,"location: [0:708]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 68679
193_KF112657.1,1487243,KF112657.1,707,23-APR-2014,Boletus sp. HKAS 68587,"location: [0:707]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 68587
194_KF112750.1,1487242,KF112750.1,705,23-APR-2014,Boletus sp. HKAS 67896,"location: [0:705]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 67896
195_KF112677.1,1487241,KF112677.1,704,23-APR-2014,Boletus sp. HKAS 63607,"location: [0:704]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 63607
196_KF112663.1,1487240,KF112663.1,671,23-APR-2014,Boletus sp. HKAS 63598,"location: [0:671]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 63598
197_KF112673.1,1487239,KF112673.1,703,23-APR-2014,Boletus sp. HKAS 63528,"location: [0:703]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 63528
198_KF112702.1,1487238,KF112702.1,706,23-APR-2014,Boletus sp. HKAS 63504,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 63504
199_KF112699.1,1487235,KF112699.1,706,23-APR-2014,Boletus sp. HKAS 59814,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 59814
200_KF112664.1,1487233,KF112664.1,706,23-APR-2014,Boletus sp. HKAS 59660,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 59660
201_KF112700.1,1487232,KF112700.1,705,23-APR-2014,Boletus sp. HKAS 59609,"location: [0:705]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 59609
202_KF112698.1,1487231,KF112698.1,706,23-APR-2014,Boletus sp. HKAS 59554,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 59554
203_KF112669.1,1487230,KF112669.1,707,23-APR-2014,Boletus sp. HKAS 59469,"location: [0:707]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 59469
204_KF112670.1,1487229,KF112670.1,706,23-APR-2014,Boletus sp. HKAS 57774,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 57774
205_KF112656.1,1487228,KF112656.1,707,23-APR-2014,Boletus sp. HKAS 57512,"location: [0:707]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 57512
206_KF112666.1,1487225,KF112666.1,706,23-APR-2014,Boletus sp. HKAS 55444,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 55444
207_KF112674.1,1487224,KF112674.1,648,23-APR-2014,Boletus sp. HKAS 55413,"location: [0:648]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 55413
209_KF112828.1,1487222,KF112828.1,706,23-APR-2014,Boletus sp. HKAS 53426,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 53426
210_KF112800.1,1487221,KF112800.1,706,23-APR-2014,Boletus sp. HKAS 53425,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 53425
211_KF112751.1,1487220,KF112751.1,707,23-APR-2014,Boletus sp. HKAS 53421,"location: [0:707]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 53421
212_KF112659.1,1487219,KF112659.1,707,23-APR-2014,Boletus sp. HKAS 53369,"location: [0:707]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 53369
213_KF112668.1,1487218,KF112668.1,704,23-APR-2014,Boletus sp. HKAS 53353,"location: [0:704]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 53353
214_KF112676.1,1487217,KF112676.1,704,23-APR-2014,Boletus sp. HKAS 52661,"location: [0:704]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 52661
215_KF112701.1,1487216,KF112701.1,706,23-APR-2014,Boletus sp. HKAS 52639,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 52639
216_KF112732.1,1487215,KF112732.1,705,23-APR-2014,Boletus sp. HKAS 52601,"location: [0:705]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 52601
217_KF112671.1,1487214,KF112671.1,706,23-APR-2014,Boletus sp. HKAS 52525,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 52525
218_KF112683.1,1487213,KF112683.1,703,23-APR-2014,Boletus sp. HKAS 52518,"location: [0:703]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 52518
219_KF112705.1,1487212,KF112705.1,711,23-APR-2014,Boletus sp. HKAS 52235,"location: [0:711]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 52235
220_KF112658.1,1487211,KF112658.1,633,23-APR-2014,Boletus sp. HKAS 50351,"location: [0:633]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,sp. HKAS 50351
221_KF112672.1,1487207,KF112672.1,703,23-APR-2014,Boletus aff. speciosus HKAS 59467,"location: [0:703]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,aff. speciosus HKAS 59467
222_KF112652.1,1487206,KF112652.1,707,23-APR-2014,Boletus aff. erythropus HKAS 55440,"location: [0:707]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,aff. erythropus HKAS 55440
223_KF112682.1,1487205,KF112682.1,706,23-APR-2014,Lanmaoa aff. carminipes HKAS 54094,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Lanmaoa,aff. carminipes HKAS 54094
224_KF112667.1,1487204,KF112667.1,657,23-APR-2014,Boletus aff. calopus HKAS 74739,"location: [0:657]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletus,aff. calopus HKAS 74739
225_KF112736.1,1487203,KF112736.1,708,23-APR-2014,Parvixerocomus aff. aokii HKAS 52633,"location: [0:708]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Parvixerocomus,aff. aokii HKAS 52633
226_KF112660.1,1487202,KF112660.1,705,23-APR-2014,Suillellus aff. amygdalinus HKAS 57262,"location: [0:705]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Suillellus,aff. amygdalinus HKAS 57262
227_KF112747.1,1487201,KF112747.1,674,23-APR-2014,Boletellus sp. HKAS 74888,"location: [0:674]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletellus,sp. HKAS 74888
228_KF112771.1,1487200,KF112771.1,669,23-APR-2014,Boletellus sp. HKAS 74783,"location: [0:669]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletellus,sp. HKAS 74783
229_KF112758.1,1487199,KF112758.1,706,23-APR-2014,Boletellus sp. HKAS 59536,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletellus,sp. HKAS 59536
230_KF112759.1,1487198,KF112759.1,706,23-APR-2014,Boletellus sp. HKAS 58713,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletellus,sp. HKAS 58713
231_KF112744.1,1487197,KF112744.1,706,23-APR-2014,Boletellus sp. HKAS 53376,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletellus,sp. HKAS 53376
232_KF112748.1,1487196,KF112748.1,707,23-APR-2014,Boletellus sp. HKAS 53375,"location: [0:707]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletellus,sp. HKAS 53375
233_KF112757.1,1487194,KF112757.1,706,23-APR-2014,Boletellus aff. emodensis HKAS 52678,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Boletellus,aff. emodensis HKAS 52678
234_KF112765.1,1487192,KF112765.1,704,23-APR-2014,Austroboletus sp. HKAS 59624,"location: [0:704]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Austroboletus,sp. HKAS 59624
235_KF112764.1,1487191,KF112764.1,704,23-APR-2014,Austroboletus sp. HKAS 57756,"location: [0:704]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Austroboletus,sp. HKAS 57756
236_KF112768.1,1487190,KF112768.1,707,23-APR-2014,Austroboletus aff. mutabilis HKAS 53450,"location: [0:707]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Austroboletus,aff. mutabilis HKAS 53450
237_KF112767.1,1487189,KF112767.1,707,23-APR-2014,Austroboletus aff. fusisporus HKAS 53461,"location: [0:707]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Austroboletus,aff. fusisporus HKAS 53461
238_KF112766.1,1487188,KF112766.1,707,23-APR-2014,Austroboletus aff. fusisporus HKAS 52683,"location: [0:707]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Austroboletus,aff. fusisporus HKAS 52683
239_KF112746.1,1487187,KF112746.1,706,23-APR-2014,Aureoboletus sp. HKAS 57581,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Aureoboletus,sp. HKAS 57581
240_KF112742.1,1487186,KF112742.1,706,23-APR-2014,Aureoboletus sp. HKAS 53458,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Aureoboletus,sp. HKAS 53458
241_KU852367.1,1485230,KU852367.1,749,30-NOV-2017,Suillus marginielevatus,"location: [0:749]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['China: Nixi, Shangri-la, Diqing, Yunnan province']",False,Suillus,marginielevatus
242_KC215239.1,1398506,KC215239.1,772,04-DEC-2017,Imleria subalpina,"location: [0:772]
authors: Zhu,X.-T., Li,Y.-C., Wu,G., Feng,B., Zhao,K., Gelardi,M., Kost,G.W. and Yang,Z.L.
title: The genus Imleria (Boletaceae) in East Asia
journal: Phytotaxa 191 (1), 81-98 (2014)
medline id: 
pubmed id: 
comment: 
",['RPB2'],['China'],False,Imleria,subalpina
243_MH614776.1,1398505,MH614776.1,764,02-MAY-2019,Imleria obscurebrunnea,"location: [0:764]
authors: Vadthanarat,S., Lumyong,S. and Raspe,O.
title: Cacaoporus, a new Boletaceae genus, with two new species from Thailand
journal: MycoKeys (2019) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['China'],False,Imleria,obscurebrunnea
244_KC215237.1,1398504,KC215237.1,768,04-DEC-2017,Imleria parva,"location: [0:768]
authors: Zhu,X.-T., Li,Y.-C., Wu,G., Feng,B., Zhao,K., Gelardi,M., Kost,G.W. and Yang,Z.L.
title: The genus Imleria (Boletaceae) in East Asia
journal: Phytotaxa 191 (1), 81-98 (2014)
medline id: 
pubmed id: 
comment: 
",['RPB2'],['China'],False,Imleria,parva
